:Data_list: 20050223_ace_epam_5m.txt
:Created: 2005 Feb 24 0012 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
# 2004 Feb 04: see http://www.sec.noaa.gov/ftpdir/lists/ace/README for EPAM channel change notice.
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux --------------------------- 
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   761-1220 1060-1900   Ratio
#-------------------------------------------------------------------------------------------------------------------
2005 02 23  1320   53424   48000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1325   53424   48300  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1330   53424   48600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1335   53424   48900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1340   53424   49200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1345   53424   49500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1350   53424   49800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1355   53424   50100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1400   53424   50400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1405   53424   50700  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1410   53424   51000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1415   53424   51300  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1420   53424   51600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1425   53424   51900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1430   53424   52200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1435   53424   52500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1440   53424   52800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1445   53424   53100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1450   53424   53400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1455   53424   53700  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1500   53424   54000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1505   53424   54300  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1510   53424   54600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1515   53424   54900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1520   53424   55200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1525   53424   55500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1530   53424   55800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1535   53424   56100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1540   53424   56400  0  8.73e+02  2.13e+01  0  8.99e+02  1.52e+01  1.44e+00  2.29e-01  1.16e-01  -1.00
2005 02 23  1545   53424   56700  0  8.87e+02  2.98e+01  0  1.02e+03  1.56e+01  1.31e+00  4.78e-01  4.64e-02   0.59
2005 02 23  1550   53424   57000  0  8.51e+02  2.83e+01  0  1.02e+03  1.49e+01  1.41e+00  4.38e-01  1.05e-01   0.40
2005 02 23  1555   53424   57300  0  9.23e+02  2.64e+01  0  9.25e+02  1.33e+01  1.77e+00  3.81e-01  7.73e-02   0.34
2005 02 23  1600   53424   57600  0  9.24e+02  2.73e+01  0  1.01e+03  1.23e+01  1.44e+00  5.14e-01  9.66e-02   0.41
2005 02 23  1605   53424   57900  0  8.35e+02  2.53e+01  0  9.81e+02  1.26e+01  1.38e+00  2.70e-01  1.79e-01   0.23
2005 02 23  1610   53424   58200  0  8.58e+02  1.95e+01  0  1.02e+03  1.25e+01  1.68e+00  4.76e-01  1.35e-01   0.54
2005 02 23  1615   53424   58500  0  8.02e+02  2.25e+01  0  9.63e+02  1.41e+01  1.77e+00  3.24e-01  1.06e-01   0.70
2005 02 23  1620   53424   58800  0  8.88e+02  2.28e+01  0  1.00e+03  1.33e+01  1.38e+00  4.37e-01  1.26e-01   0.57
2005 02 23  1625   53424   59100  0  7.47e+02  2.62e+01  0  1.02e+03  1.53e+01  1.59e+00  3.81e-01  1.45e-01   0.33
2005 02 23  1630   53424   59400  0  8.48e+02  2.04e+01  0  9.88e+02  1.23e+01  1.62e+00  3.43e-01  7.73e-02   0.27
2005 02 23  1635   53424   59700  0  7.91e+02  2.72e+01  0  1.01e+03  1.54e+01  1.77e+00  4.16e-01  5.15e-02   0.60
2005 02 23  1640   53424   60000  0  7.72e+02  2.37e+01  0  9.70e+02  1.24e+01  1.69e+00  2.11e-01  5.27e-02   0.44
2005 02 23  1645   53424   60300  0  7.38e+02  2.57e+01  0  1.02e+03  1.46e+01  1.80e+00  4.16e-01  1.79e-01   0.36
2005 02 23  1650   53424   60600  0  7.70e+02  2.36e+01  0  9.73e+02  1.31e+01  1.84e+00  3.33e-01  1.26e-01   0.76
2005 02 23  1655   53424   60900  0  7.46e+02  2.55e+01  0  1.02e+03  1.45e+01  1.69e+00  4.05e-01  1.25e-01   0.27
2005 02 23  1700   53424   61200  0  7.90e+02  2.20e+01  0  9.96e+02  1.39e+01  1.64e+00  4.99e-01  1.16e-01   0.69
2005 02 23  1705   53424   61500  0  7.94e+02  1.74e+01  0  9.68e+02  1.38e+01  1.77e+00  3.74e-01  1.58e-01   0.62
2005 02 23  1710   53424   61800  0  8.28e+02  2.50e+01  0  1.02e+03  1.21e+01  1.50e+00  2.46e-01  1.16e-01   0.18
2005 02 23  1715   53424   62100  0  7.63e+02  2.15e+01  0  1.05e+03  1.31e+01  1.21e+00  4.16e-01  1.05e-01   1.07
2005 02 23  1720   53424   62400  0  6.82e+02  2.52e+01  0  9.59e+02  1.17e+01  1.78e+00  3.52e-01  6.76e-02   0.64
2005 02 23  1725   53424   62700  0  7.94e+02  1.95e+01  0  9.84e+02  1.35e+01  1.51e+00  3.33e-01  1.26e-01   1.16
2005 02 23  1730   53424   63000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2005 02 23  1735   53424   63300  0  6.90e+02  2.31e+01  0  9.84e+02  1.60e+01  1.84e+00  3.30e-01  1.29e-01   0.33
2005 02 23  1740   53424   63600  0  7.43e+02  2.34e+01  0  9.50e+02  1.67e+01  1.64e+00  5.61e-01  1.48e-01   0.19
2005 02 23  1745   53424   63900  0  7.27e+02  2.44e+01  0  9.78e+02  1.50e+01  1.61e+00  4.57e-01  1.05e-01   0.20
2005 02 23  1750   53424   64200  0  6.70e+02  2.55e+01  0  9.97e+02  1.24e+01  1.30e+00  3.69e-01  1.34e-01   0.35
2005 02 23  1755   53424   64500  0  6.40e+02  2.34e+01  0  9.30e+02  1.26e+01  1.70e+00  3.53e-01  1.03e-01   0.74
2005 02 23  1800   53424   64800  0  6.72e+02  2.06e+01  0  9.59e+02  1.35e+01  1.53e+00  4.76e-01  1.05e-01   0.59
2005 02 23  1805   53424   65100  0  6.86e+02  2.46e+01  0  1.03e+03  1.19e+01  1.23e+00  3.24e-01  6.76e-02   0.31
2005 02 23  1810   53424   65400  0  6.57e+02  2.51e+01  0  9.57e+02  1.34e+01  1.80e+00  2.49e-01  8.43e-02   0.80
2005 02 23  1815   53424   65700  0  6.49e+02  2.32e+01  0  9.67e+02  1.37e+01  1.44e+00  3.20e-01  1.16e-01   0.94
2005 02 23  1820   53424   66000  0  6.56e+02  1.98e+01  0  1.02e+03  1.36e+01  1.74e+00  3.81e-01  1.45e-01   0.66
2005 02 23  1825   53424   66300  0  6.33e+02  2.32e+01  0  9.46e+02  1.54e+01  1.84e+00  4.12e-01  1.26e-01   0.67
2005 02 23  1830   53424   66600  0  6.10e+02  1.98e+01  0  9.45e+02  1.34e+01  1.95e+00  4.76e-01  1.45e-01   0.47
2005 02 23  1835   53424   66900  0  6.98e+02  1.75e+01  0  9.86e+02  1.51e+01  1.89e+00  4.77e-01  1.16e-01   0.65
2005 02 23  1840   53424   67200  0  5.67e+02  1.88e+01  0  1.03e+03  1.56e+01  1.71e+00  5.34e-01  1.16e-01   0.14
2005 02 23  1845   53424   67500  0  5.42e+02  2.57e+01  0  9.82e+02  1.81e+01  2.06e+00  3.95e-01  1.58e-01   0.30
2005 02 23  1850   53424   67800  0  5.67e+02  2.27e+01  0  9.71e+02  1.47e+01  2.64e+00  2.67e-01  1.64e-01   0.62
2005 02 23  1855   53424   68100  0  6.10e+02  2.21e+01  0  1.03e+03  1.73e+01  2.19e+00  4.19e-01  8.69e-02   0.76
2005 02 23  1900   53424   68400  0  5.79e+02  1.80e+01  0  1.04e+03  1.46e+01  2.39e+00  4.99e-01  1.48e-01   0.37
2005 02 23  1905   53424   68700  0  5.79e+02  2.29e+01  0  9.17e+02  1.71e+01  2.22e+00  4.95e-01  1.26e-01   0.27
2005 02 23  1910   53424   69000  0  6.10e+02  2.18e+01  0  1.03e+03  1.38e+01  2.01e+00  4.00e-01  1.45e-01   0.65
2005 02 23  1915   53424   69300  0  6.11e+02  2.44e+01  0  1.03e+03  1.60e+01  2.10e+00  4.57e-01  9.48e-02   1.19
2005 02 23  1920   53424   69600  0  5.36e+02  2.24e+01  0  9.77e+02  1.79e+01  1.69e+00  2.81e-01  7.38e-02   0.64
2005 02 23  1925   53424   69900  0  5.58e+02  1.89e+01  0  1.01e+03  1.64e+01  2.03e+00  6.03e-01  3.86e-02   0.51
2005 02 23  1930   53424   70200  0  5.88e+02  1.93e+01  0  1.04e+03  1.69e+01  1.90e+00  3.53e-01  8.69e-02   0.38
2005 02 23  1935   53424   70500  0  5.36e+02  2.16e+01  0  1.04e+03  1.50e+01  2.00e+00  5.63e-01  5.35e-02   0.34
2005 02 23  1940   53424   70800  0  5.93e+02  2.15e+01  0  9.59e+02  1.63e+01  2.56e+00  5.82e-01  1.05e-01   0.42
2005 02 23  1945   53424   71100  0  5.84e+02  2.20e+01  0  1.00e+03  1.63e+01  1.90e+00  5.40e-01  1.16e-01   0.66
2005 02 23  1950   53424   71400  0  5.74e+02  2.14e+01  0  1.00e+03  1.69e+01  2.00e+00  4.75e-01  9.81e-02   0.11
2005 02 23  1955   53424   71700  0  5.36e+02  2.07e+01  0  9.50e+02  1.69e+01  1.77e+00  4.57e-01  5.80e-02   0.47
2005 02 23  2000   53424   72000  0  6.04e+02  2.35e+01  0  9.82e+02  1.58e+01  1.89e+00  4.57e-01  4.35e-02   0.80
2005 02 23  2005   53424   72300  0  5.46e+02  2.16e+01  0  1.03e+03  1.32e+01  2.20e+00  5.82e-01  1.69e-01   0.77
2005 02 23  2010   53424   72600  0  5.76e+02  2.08e+01  0  9.72e+02  1.52e+01  1.82e+00  4.34e-01  1.27e-01   0.28
2005 02 23  2015   53424   72900  0  6.23e+02  2.13e+01  0  1.02e+03  1.61e+01  1.97e+00  5.45e-01  1.16e-01   0.21
2005 02 23  2020   53424   73200  0  5.50e+02  2.03e+01  0  9.67e+02  1.78e+01  1.57e+00  5.20e-01  1.37e-01   0.24
2005 02 23  2025   53424   73500  0  5.64e+02  2.26e+01  0  9.98e+02  1.56e+01  1.28e+00  3.95e-01  8.11e-02   0.40
2005 02 23  2030   53424   73800  0  6.14e+02  2.19e+01  0  9.09e+02  1.45e+01  1.86e+00  5.63e-01  1.25e-01   0.39
2005 02 23  2035   53424   74100  0  6.49e+02  2.15e+01  0  9.81e+02  1.66e+01  1.93e+00  5.61e-01  9.48e-02   1.23
2005 02 23  2040   53424   74400  0  6.11e+02  2.34e+01  0  1.02e+03  1.60e+01  1.74e+00  5.14e-01  1.16e-01   0.44
2005 02 23  2045   53424   74700  0  6.75e+02  1.88e+01  0  9.81e+02  1.68e+01  1.95e+00  6.10e-01  1.26e-01   0.78
2005 02 23  2050   53424   75000  0  7.39e+02  2.03e+01  0  9.79e+02  1.63e+01  1.64e+00  4.16e-01  1.37e-01   0.66
2005 02 23  2055   53424   75300  0  6.89e+02  2.18e+01  0  1.01e+03  1.62e+01  1.65e+00  4.57e-01  8.69e-02   0.76
2005 02 23  2100   53424   75600  0  7.20e+02  2.11e+01  0  9.73e+02  1.35e+01  1.62e+00  4.95e-01  1.35e-01   0.51
2005 02 23  2105   53424   75900  0  6.17e+02  2.07e+01  0  8.95e+02  1.44e+01  1.93e+00  4.16e-01  1.58e-01   0.66
2005 02 23  2110   53424   76200  0  6.10e+02  2.32e+01  0  1.03e+03  1.57e+01  1.92e+00  3.62e-01  8.69e-02   0.33
2005 02 23  2115   53424   76500  0  5.97e+02  1.93e+01  0  1.04e+03  1.44e+01  1.62e+00  3.05e-01  1.93e-01   0.63
2005 02 23  2120   53424   76800  0  6.55e+02  2.25e+01  0  9.25e+02  1.42e+01  2.01e+00  4.95e-01  1.55e-01   0.37
2005 02 23  2125   53424   77100  0  7.09e+02  2.38e+01  0  9.86e+02  1.44e+01  1.54e+00  3.33e-01  1.79e-01   0.94
2005 02 23  2130   53424   77400  0  5.79e+02  2.22e+01  0  1.01e+03  1.25e+01  1.41e+00  5.06e-01  4.17e-02   0.41
2005 02 23  2135   53424   77700  0  5.62e+02  2.30e+01  0  9.94e+02  1.39e+01  1.59e+00  4.38e-01  1.16e-01   0.64
2005 02 23  2140   53424   78000  0  6.64e+02  1.97e+01  0  9.75e+02  1.50e+01  1.93e+00  5.20e-01  1.69e-01   0.09
2005 02 23  2145   53424   78300  0  6.51e+02  2.23e+01  0  9.90e+02  1.36e+01  2.16e+00  4.76e-01  1.35e-01   1.11
2005 02 23  2150   53424   78600  0  6.81e+02  2.39e+01  0  9.79e+02  1.53e+01  1.98e+00  5.91e-01  7.73e-02   0.20
2005 02 23  2155   53424   78900  0  5.93e+02  2.28e+01  0  9.15e+02  1.40e+01  1.84e+00  4.99e-01  1.05e-01   0.42
2005 02 23  2200   53424   79200  0  6.62e+02  2.34e+01  0  9.94e+02  1.27e+01  1.83e+00  4.22e-01  7.38e-02   0.30
2005 02 23  2205   53424   79500  0  6.20e+02  2.32e+01  0  9.98e+02  1.36e+01  1.41e+00  6.44e-01  1.05e-01   0.32
2005 02 23  2210   53424   79800  0  5.77e+02  1.84e+01  0  9.92e+02  1.23e+01  1.84e+00  5.61e-01  1.26e-01   0.27
2005 02 23  2215   53424   80100  0  6.04e+02  2.03e+01  0  9.80e+02  1.33e+01  1.44e+00  5.10e-01  1.25e-01   0.17
2005 02 23  2220   53424   80400  0  5.88e+02  2.20e+01  0  1.07e+03  1.52e+01  1.90e+00  4.37e-01  1.48e-01   0.41
2005 02 23  2225   53424   80700  0  6.04e+02  1.99e+01  0  9.53e+02  1.54e+01  1.77e+00  4.99e-01  3.48e-02   0.08
2005 02 23  2230   53424   81000  0  6.10e+02  2.26e+01  0  9.70e+02  1.38e+01  1.66e+00  4.92e-01  1.05e-01   0.30
2005 02 23  2235   53424   81300  0  6.90e+02  2.24e+01  0  1.00e+03  1.42e+01  2.13e+00  3.53e-01  8.43e-02   0.35
2005 02 23  2240   53424   81600  0  6.06e+02  2.01e+01  0  1.01e+03  1.36e+01  1.55e+00  4.57e-01  1.60e-01   0.62
2005 02 23  2245   53424   81900  0  5.54e+02  2.20e+01  0  9.28e+02  1.21e+01  1.87e+00  6.24e-01  1.26e-01   0.57
2005 02 23  2250   53424   82200  0  6.73e+02  1.87e+01  0  9.44e+02  1.50e+01  1.87e+00  5.61e-01  1.05e-01   0.71
2005 02 23  2255   53424   82500  0  6.00e+02  2.39e+01  0  9.89e+02  1.37e+01  1.72e+00  2.29e-01  1.69e-01   1.25
2005 02 23  2300   53424   82800  0  5.97e+02  2.18e+01  0  9.75e+02  1.27e+01  1.90e+00  3.89e-01  1.79e-01   0.62
2005 02 23  2305   53424   83100  0  7.64e+02  2.11e+01  0  9.44e+02  1.34e+01  1.77e+00  4.37e-01  1.26e-01   0.71
2005 02 23  2310   53424   83400  0  6.76e+02  2.08e+01  0  1.02e+03  1.38e+01  1.55e+00  4.40e-01  1.69e-01   0.39
2005 02 23  2315   53424   83700  0  5.50e+02  2.59e+01  0  9.91e+02  1.54e+01  1.80e+00  5.40e-01  1.48e-01   0.68
2005 02 23  2320   53424   84000  0  5.80e+02  2.14e+01  0  9.16e+02  1.28e+01  2.10e+00  5.34e-01  1.74e-01   0.54
2005 02 23  2325   53424   84300  0  6.60e+02  2.02e+01  0  9.75e+02  1.13e+01  1.65e+00  4.95e-01  1.35e-01   0.26
2005 02 23  2330   53424   84600  0  5.97e+02  2.18e+01  0  1.00e+03  1.56e+01  1.51e+00  3.74e-01  1.37e-01   0.99
2005 02 23  2335   53424   84900  0  5.77e+02  2.36e+01  0  9.60e+02  1.31e+01  1.80e+00  4.95e-01  1.45e-01   0.23
2005 02 23  2340   53424   85200  0  5.85e+02  2.29e+01  0  9.79e+02  1.38e+01  1.95e+00  3.62e-01  1.26e-01   0.74
2005 02 23  2345   53424   85500  0  6.11e+02  2.49e+01  0  1.02e+03  1.45e+01  1.57e+00  4.78e-01  1.05e-01   0.56
2005 02 23  2350   53424   85800  0  5.49e+02  1.91e+01  0  9.39e+02  1.48e+01  1.77e+00  3.81e-01  1.35e-01   0.65
2005 02 23  2355   53424   86100  0  5.56e+02  2.04e+01  0  9.34e+02  1.48e+01  1.47e+00  5.34e-01  1.05e-01   0.58
