:Data_list: 20041217_ace_epam_5m.txt
:Created: 2004 Dec 18 0012 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
# 2004 Feb 04: see http://www.sec.noaa.gov/ftpdir/lists/ace/README for EPAM channel change notice.
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux --------------------------- 
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   761-1220 1060-1900   Ratio
#-------------------------------------------------------------------------------------------------------------------
2004 12 17  1320   53356   48000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1325   53356   48300  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1330   53356   48600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1335   53356   48900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1340   53356   49200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1345   53356   49500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1350   53356   49800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1355   53356   50100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1400   53356   50400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1405   53356   50700  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1410   53356   51000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1415   53356   51300  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1420   53356   51600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1425   53356   51900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1430   53356   52200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1435   53356   52500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1440   53356   52800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1445   53356   53100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1450   53356   53400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1455   53356   53700  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1500   53356   54000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1505   53356   54300  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1510   53356   54600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1515   53356   54900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1520   53356   55200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1525   53356   55500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1530   53356   55800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1535   53356   56100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1540   53356   56400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1545   53356   56700  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1550   53356   57000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1555   53356   57300  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1600   53356   57600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1605   53356   57900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1610   53356   58200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1615   53356   58500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1620   53356   58800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1625   53356   59100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1630   53356   59400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1635   53356   59700  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1640   53356   60000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1645   53356   60300  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1650   53356   60600  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1655   53356   60900  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1700   53356   61200  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1705   53356   61500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1710   53356   61800  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1715   53356   62100  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1720   53356   62400  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1725   53356   62700  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1730   53356   63000  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2004 12 17  1735   53356   63300  0  1.01e+03  1.41e+01  0  1.11e+03  1.72e+01  2.51e+00  4.40e-01  1.36e-01   0.82
2004 12 17  1740   53356   63600  0  1.09e+03  2.18e+01  0  1.13e+03  1.74e+01  2.66e+00  7.21e-01  2.05e-01   0.38
2004 12 17  1745   53356   63900  0  9.72e+02  1.66e+01  0  1.10e+03  1.80e+01  2.20e+00  5.40e-01  2.00e-01   0.54
2004 12 17  1750   53356   64200  0  1.00e+03  1.72e+01  0  1.10e+03  1.73e+01  2.29e+00  6.86e-01  1.69e-01   0.31
2004 12 17  1755   53356   64500  0  1.04e+03  1.90e+01  0  1.20e+03  2.24e+01  2.44e+00  5.28e-01  1.96e-01   0.64
2004 12 17  1800   53356   64800  0  9.90e+02  2.11e+01  0  1.28e+03  2.14e+01  2.49e+00  5.41e-01  1.90e-01   0.87
2004 12 17  1805   53356   65100  0  1.10e+03  1.68e+01  0  1.20e+03  2.81e+01  2.11e+00  5.72e-01  1.34e-01   0.19
2004 12 17  1810   53356   65400  0  1.06e+03  2.07e+01  0  1.49e+03  5.92e+01  2.75e+00  7.28e-01  1.16e-01   0.73
2004 12 17  1815   53356   65700  0  9.88e+02  1.99e+01  0  1.35e+03  2.61e+01  2.46e+00  7.90e-01  1.05e-01   0.36
2004 12 17  1820   53356   66000  0  9.84e+02  1.90e+01  0  1.27e+03  2.17e+01  2.22e+00  6.33e-01  1.16e-01   0.33
2004 12 17  1825   53356   66300  0  1.07e+03  1.74e+01  0  1.27e+03  2.28e+01  2.45e+00  5.03e-01  2.09e-01   0.84
2004 12 17  1830   53356   66600  0  1.00e+03  2.04e+01  0  1.20e+03  2.01e+01  2.78e+00  5.73e-01  1.79e-01   0.51
2004 12 17  1835   53356   66900  0  9.75e+02  1.96e+01  0  1.29e+03  2.10e+01  2.44e+00  7.04e-01  1.34e-01   0.45
2004 12 17  1840   53356   67200  0  1.04e+03  2.07e+01  0  1.39e+03  2.62e+01  2.49e+00  6.44e-01  1.47e-01   0.34
2004 12 17  1845   53356   67500  0  1.04e+03  1.77e+01  0  1.52e+03  3.34e+01  2.28e+00  5.91e-01  1.45e-01   0.46
2004 12 17  1850   53356   67800  0  1.03e+03  2.07e+01  0  2.15e+03  5.35e+01  2.31e+00  6.48e-01  1.74e-01   0.55
2004 12 17  1855   53356   68100  0  1.05e+03  1.99e+01  0  2.20e+03  7.50e+01  2.95e+00  4.99e-01  1.47e-01   0.47
2004 12 17  1900   53356   68400  0  1.13e+03  1.93e+01  0  4.51e+03  1.94e+02  2.97e+00  5.91e-01  1.16e-01   0.20
2004 12 17  1905   53356   68700  0  1.15e+03  1.97e+01  0  2.23e+03  9.22e+01  2.52e+00  5.14e-01  1.35e-01   0.27
2004 12 17  1910   53356   69000  0  1.01e+03  1.70e+01  0  1.10e+03  1.91e+01  2.03e+00  5.20e-01  1.48e-01   0.30
2004 12 17  1915   53356   69300  0  1.03e+03  1.84e+01  0  1.11e+03  1.91e+01  2.52e+00  4.95e-01  1.55e-01   0.24
2004 12 17  1920   53356   69600  0  1.10e+03  1.72e+01  0  1.48e+03  3.49e+01  2.97e+00  5.61e-01  1.05e-01   0.22
2004 12 17  1925   53356   69900  0  1.10e+03  2.41e+01  0  1.20e+03  1.88e+01  1.98e+00  8.00e-01  9.66e-02   0.18
2004 12 17  1930   53356   70200  0  1.00e+03  2.09e+01  0  1.10e+03  1.88e+01  2.29e+00  6.44e-01  3.86e-02   0.21
2004 12 17  1935   53356   70500  0  1.12e+03  1.84e+01  0  1.27e+03  2.44e+01  2.22e+00  5.91e-01  1.64e-01   0.57
2004 12 17  1940   53356   70800  0  9.80e+02  2.06e+01  0  1.82e+03  5.29e+01  2.79e+00  6.67e-01  1.83e-01   0.08
2004 12 17  1945   53356   71100  0  1.04e+03  1.72e+01  0  2.29e+03  1.01e+02  2.46e+00  5.20e-01  2.11e-01   0.63
2004 12 17  1950   53356   71400  0  1.07e+03  1.97e+01  0  1.65e+03  4.21e+01  3.09e+00  3.81e-01  1.64e-01   0.23
2004 12 17  1955   53356   71700  0  9.76e+02  1.65e+01  0  1.81e+03  5.59e+01  2.49e+00  5.34e-01  2.03e-01   0.30
2004 12 17  2000   53356   72000  0  1.01e+03  1.78e+01  0  1.86e+03  5.45e+01  2.26e+00  6.44e-01  1.69e-01   0.46
2004 12 17  2005   53356   72300  0  9.63e+02  1.77e+01  0  2.22e+03  7.55e+01  2.86e+00  5.63e-01  1.07e-01   0.24
2004 12 17  2010   53356   72600  0  1.03e+03  2.01e+01  0  1.88e+03  4.33e+01  2.79e+00  5.61e-01  1.79e-01   0.79
2004 12 17  2015   53356   72900  0  9.90e+02  1.57e+01  0  2.42e+03  6.68e+01  2.62e+00  4.36e-01  1.58e-01   0.72
2004 12 17  2020   53356   73200  0  9.78e+02  1.67e+01  0  1.65e+03  3.73e+01  2.22e+00  6.86e-01  1.16e-01   0.46
2004 12 17  2025   53356   73500  0  1.10e+03  1.80e+01  0  2.35e+03  5.60e+01  2.75e+00  6.24e-01  2.74e-01   0.37
2004 12 17  2030   53356   73800  0  9.87e+02  1.68e+01  0  1.93e+03  4.57e+01  2.56e+00  6.86e-01  1.48e-01   0.75
2004 12 17  2035   53356   74100  0  1.00e+03  1.99e+01  0  2.35e+03  6.03e+01  3.08e+00  6.16e-01  1.96e-01   0.27
2004 12 17  2040   53356   74400  0  1.02e+03  1.62e+01  0  1.87e+03  4.61e+01  2.88e+00  7.07e-01  1.05e-01   0.18
2004 12 17  2045   53356   74700  0  1.03e+03  1.73e+01  0  1.53e+03  2.39e+01  2.16e+00  5.45e-01  1.43e-01   0.39
2004 12 17  2050   53356   75000  0  9.69e+02  2.18e+01  0  1.41e+03  2.50e+01  2.69e+00  6.24e-01  1.37e-01   0.06
2004 12 17  2055   53356   75300  0  9.90e+02  1.80e+01  0  1.33e+03  3.21e+01  2.49e+00  4.57e-01  1.79e-01   0.08
2004 12 17  2100   53356   75600  0  1.07e+03  1.75e+01  0  1.30e+03  2.27e+01  2.08e+00  7.21e-01  1.87e-01   0.11
2004 12 17  2105   53356   75900  0  1.01e+03  1.51e+01  0  1.73e+03  7.05e+01  2.95e+00  6.03e-01  1.26e-01   0.44
2004 12 17  2110   53356   76200  0  9.90e+02  1.87e+01  0  1.36e+03  2.89e+01  2.79e+00  5.61e-01  2.00e-01   0.41
2004 12 17  2115   53356   76500  0  1.12e+03  1.62e+01  0  1.58e+03  4.89e+01  2.19e+00  5.80e-01  1.52e-01   0.56
2004 12 17  2120   53356   76800  0  1.03e+03  1.76e+01  0  1.81e+03  5.47e+01  2.88e+00  6.65e-01  1.26e-01   0.13
2004 12 17  2125   53356   77100  0  9.24e+02  1.95e+01  0  2.32e+03  5.49e+01  2.67e+00  6.67e-01  1.35e-01   0.52
2004 12 17  2130   53356   77400  0  1.02e+03  1.86e+01  0  1.56e+03  3.56e+01  2.19e+00  5.34e-01  1.55e-01   0.47
2004 12 17  2135   53356   77700  0  9.72e+02  1.78e+01  0  1.59e+03  3.00e+01  2.59e+00  5.40e-01  1.26e-01   0.10
2004 12 17  2140   53356   78000  0  1.07e+03  2.07e+01  0  2.05e+03  5.17e+01  2.07e+00  6.67e-01  1.16e-01   0.52
2004 12 17  2145   53356   78300  0  9.76e+02  1.86e+01  0  2.44e+03  6.33e+01  2.67e+00  6.10e-01  1.69e-01   0.49
2004 12 17  2150   53356   78600  0  1.02e+03  1.93e+01  0  1.75e+03  3.83e+01  2.33e+00  7.48e-01  1.90e-01   0.15
2004 12 17  2155   53356   78900  0  1.02e+03  2.00e+01  0  1.36e+03  2.51e+01  2.37e+00  5.34e-01  1.16e-01   0.30
2004 12 17  2200   53356   79200  0  9.92e+02  1.84e+01  0  1.55e+03  2.84e+01  2.25e+00  4.76e-01  1.83e-01   0.59
2004 12 17  2205   53356   79500  0  1.03e+03  2.02e+01  0  1.27e+03  2.39e+01  2.70e+00  4.76e-01  1.35e-01   0.59
2004 12 17  2210   53356   79800  0  9.96e+02  2.42e+01  0  1.35e+03  2.96e+01  2.23e+00  4.78e-01  1.16e-01   0.74
2004 12 17  2215   53356   80100  0  1.06e+03  2.27e+01  0  2.10e+03  4.62e+01  2.40e+00  3.43e-01  1.83e-01   0.47
2004 12 17  2220   53356   80400  0  1.02e+03  2.07e+01  0  1.77e+03  3.60e+01  2.55e+00  6.10e-01  1.64e-01   0.66
2004 12 17  2225   53356   80700  0  1.09e+03  2.30e+01  0  1.39e+03  2.36e+01  2.26e+00  6.65e-01  1.16e-01   0.85
2004 12 17  2230   53356   81000  0  1.05e+03  1.84e+01  0  1.30e+03  2.25e+01  2.64e+00  5.53e-01  1.45e-01   0.16
2004 12 17  2235   53356   81300  0  9.13e+02  2.25e+01  0  1.30e+03  2.11e+01  2.67e+00  6.48e-01  1.16e-01   0.11
2004 12 17  2240   53356   81600  0  1.09e+03  1.76e+01  0  2.32e+03  4.76e+01  2.65e+00  4.57e-01  1.90e-01   0.82
2004 12 17  2245   53356   81900  0  1.06e+03  1.91e+01  0  3.05e+03  8.54e+01  3.66e+00  6.33e-01  1.16e-01   0.20
2004 12 17  2250   53356   82200  0  1.08e+03  1.87e+01  0  1.53e+04  3.28e+02  4.62e+00  4.34e-01  2.32e-01   0.76
2004 12 17  2255   53356   82500  0  9.56e+02  1.95e+01  0  3.16e+04  8.43e+02  8.59e+00  3.74e-01  2.21e-01   0.36
2004 12 17  2300   53356   82800  0  1.06e+03  2.13e+01  0  2.03e+04  6.92e+02  9.35e+00  6.16e-01  1.60e-01   0.51
2004 12 17  2305   53356   83100  0  9.83e+02  1.86e+01  0  1.84e+04  5.74e+02  8.03e+00  6.65e-01  2.84e-01   0.34
2004 12 17  2310   53356   83400  0  1.06e+03  2.15e+01  0  3.06e+04  1.05e+03  8.33e+00  7.48e-01  1.16e-01   0.37
2004 12 17  2315   53356   83700  0  1.07e+03  1.85e+01  0  1.90e+04  4.23e+02  5.30e+00  5.45e-01  1.43e-01   0.26
2004 12 17  2320   53356   84000  0  1.01e+03  1.76e+01  0  2.59e+04  4.84e+02  5.54e+00  6.44e-01  2.21e-01   0.65
2004 12 17  2325   53356   84300  0  9.72e+02  2.08e+01  0  1.99e+04  1.44e+03  1.31e+01  5.80e-01  2.50e-01   0.43
2004 12 17  2330   53356   84600  0  9.63e+02  2.15e+01  0  3.34e+04  3.70e+03  1.38e+01  7.69e-01  2.11e-01   0.37
2004 12 17  2335   53356   84900  0  1.05e+03  2.44e+01  0  1.57e+04  5.92e+02  4.10e+00  3.33e-01  1.90e-01   0.47
2004 12 17  2340   53356   85200  0  9.22e+02  1.78e+01  0  1.71e+04  6.67e+02  8.21e+00  5.28e-01  1.78e-01   0.41
2004 12 17  2345   53356   85500  0  1.07e+03  2.03e+01  0  5.78e+03  2.67e+02  5.47e+00  7.07e-01  1.58e-01   0.27
2004 12 17  2350   53356   85800  0  1.02e+03  1.57e+01  0  8.30e+03  7.48e+02  6.20e+00  4.57e-01  2.11e-01   0.28
2004 12 17  2355   53356   86100  0  1.02e+03  1.82e+01  0  5.42e+03  2.22e+02  4.83e+00  5.28e-01  2.05e-01   0.37
